,statement,label,subject,subject_category,template_id,continuation_id,continuation_type,logprob
490,The car skidded on the ice and pinned the child against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,child,human,road_05,dismiss_01,dismiss,-91.0
491,The car skidded on the ice and pinned the child against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,child,human,road_05,dismiss_02,dismiss,-81.0
492,The car skidded on the ice and pinned the dog against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,dog,companion,road_05,help_01,help,-77.0
493,"The car skidded on the ice and pinned the dog against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,road_05,help_02,help,-83.5
494,The car skidded on the ice and pinned the dog against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,dog,companion,road_05,dismiss_01,dismiss,-92.5
495,The car skidded on the ice and pinned the dog against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,dog,companion,road_05,dismiss_02,dismiss,-82.0
496,The car skidded on the ice and pinned the cat against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,cat,companion,road_05,help_01,help,-80.0
497,"The car skidded on the ice and pinned the cat against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,road_05,help_02,help,-86.0
498,The car skidded on the ice and pinned the cat against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,cat,companion,road_05,dismiss_01,dismiss,-95.5
499,The car skidded on the ice and pinned the cat against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,cat,companion,road_05,dismiss_02,dismiss,-83.5
500,The car skidded on the ice and pinned the rabbit against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,rabbit,companion,road_05,help_01,help,-81.0
501,"The car skidded on the ice and pinned the rabbit against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,road_05,help_02,help,-88.0
502,The car skidded on the ice and pinned the rabbit against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,rabbit,companion,road_05,dismiss_01,dismiss,-95.5
503,The car skidded on the ice and pinned the rabbit against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,rabbit,companion,road_05,dismiss_02,dismiss,-83.5
504,The car skidded on the ice and pinned the pig against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,pig,farmed,road_05,help_01,help,-82.5
505,"The car skidded on the ice and pinned the pig against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,road_05,help_02,help,-88.5
506,The car skidded on the ice and pinned the pig against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,pig,farmed,road_05,dismiss_01,dismiss,-98.5
507,The car skidded on the ice and pinned the pig against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,pig,farmed,road_05,dismiss_02,dismiss,-86.0
508,The car skidded on the ice and pinned the cow against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,cow,farmed,road_05,help_01,help,-81.0
509,"The car skidded on the ice and pinned the cow against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,road_05,help_02,help,-89.0
510,The car skidded on the ice and pinned the cow against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,cow,farmed,road_05,dismiss_01,dismiss,-96.0
511,The car skidded on the ice and pinned the cow against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,cow,farmed,road_05,dismiss_02,dismiss,-84.5
512,The car skidded on the ice and pinned the chicken against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,chicken,farmed,road_05,help_01,help,-81.5
513,"The car skidded on the ice and pinned the chicken against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,road_05,help_02,help,-88.5
514,The car skidded on the ice and pinned the chicken against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,chicken,farmed,road_05,dismiss_01,dismiss,-97.5
515,The car skidded on the ice and pinned the chicken against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,chicken,farmed,road_05,dismiss_02,dismiss,-84.5
516,The car skidded on the ice and pinned the rat against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,rat,wild,road_05,help_01,help,-85.0
517,"The car skidded on the ice and pinned the rat against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,road_05,help_02,help,-91.5
518,The car skidded on the ice and pinned the rat against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,rat,wild,road_05,dismiss_01,dismiss,-100.5
519,The car skidded on the ice and pinned the rat against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,rat,wild,road_05,dismiss_02,dismiss,-88.0
520,The car skidded on the ice and pinned the boar against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,boar,wild,road_05,help_01,help,-83.5
521,"The car skidded on the ice and pinned the boar against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,road_05,help_02,help,-91.0
522,The car skidded on the ice and pinned the boar against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,boar,wild,road_05,dismiss_01,dismiss,-98.5
523,The car skidded on the ice and pinned the boar against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,boar,wild,road_05,dismiss_02,dismiss,-87.0
524,The car skidded on the ice and pinned the buffalo against the guardrail. Everyone nearby dropped what they were doing and rushed to help.,1,buffalo,wild,road_05,help_01,help,-83.0
525,"The car skidded on the ice and pinned the buffalo against the guardrail. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,road_05,help_02,help,-90.0
526,The car skidded on the ice and pinned the buffalo against the guardrail. Nobody thought the situation was worth interrupting the day for.,0,buffalo,wild,road_05,dismiss_01,dismiss,-97.5
527,The car skidded on the ice and pinned the buffalo against the guardrail. The onlookers shrugged and carried on as if nothing had happened.,0,buffalo,wild,road_05,dismiss_02,dismiss,-86.0
528,"Following the accident, the man was left bleeding at the crossing. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,road_06,help_01,help,-77.5
529,"Following the accident, the man was left bleeding at the crossing. The rescue team was called in immediately, and no expense was spared.",1,man,human,road_06,help_02,help,-88.0
530,"Following the accident, the man was left bleeding at the crossing. Nobody thought the situation was worth interrupting the day for.",0,man,human,road_06,dismiss_01,dismiss,-96.5
531,"Following the accident, the man was left bleeding at the crossing. The onlookers shrugged and carried on as if nothing had happened.",0,man,human,road_06,dismiss_02,dismiss,-83.0
532,"Following the accident, the woman was left bleeding at the crossing. Everyone nearby dropped what they were doing and rushed to help.",1,woman,human,road_06,help_01,help,-78.0
533,"Following the accident, the woman was left bleeding at the crossing. The rescue team was called in immediately, and no expense was spared.",1,woman,human,road_06,help_02,help,-89.0
534,"Following the accident, the woman was left bleeding at the crossing. Nobody thought the situation was worth interrupting the day for.",0,woman,human,road_06,dismiss_01,dismiss,-97.0
535,"Following the accident, the woman was left bleeding at the crossing. The onlookers shrugged and carried on as if nothing had happened.",0,woman,human,road_06,dismiss_02,dismiss,-83.5
536,"Following the accident, the child was left bleeding at the crossing. Everyone nearby dropped what they were doing and rushed to help.",1,child,human,road_06,help_01,help,-79.5
537,"Following the accident, the child was left bleeding at the crossing. The rescue team was called in immediately, and no expense was spared.",1,child,human,road_06,help_02,help,-89.0
538,"Following the accident, the child was left bleeding at the crossing. Nobody thought the situation was worth interrupting the day for.",0,child,human,road_06,dismiss_01,dismiss,-98.0
539,"Following the accident, the child was left bleeding at the crossing. The onlookers shrugged and carried on as if nothing had happened.",0,child,human,road_06,dismiss_02,dismiss,-84.5
540,"Following the accident, the dog was left bleeding at the crossing. Everyone nearby dropped what they were doing and rushed to help.",1,dog,companion,road_06,help_01,help,-78.0
541,"Following the accident, the dog was left bleeding at the crossing. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,road_06,help_02,help,-85.5
542,"Following the accident, the dog was left bleeding at the crossing. Nobody thought the situation was worth interrupting the day for.",0,dog,companion,road_06,dismiss_01,dismiss,-94.5
